audio_path,image_path,caption,tiny_transcription,tiny_similarity,base_transcription,base_similarity,small_transcription,small_similarity,medium_transcription,medium_similarity,large_transcription,large_similarity
audios/IISc_VaaniProject_S_Bihar_Gopalganj_111168_11554476_CGBTBK_196145_7785_14464.wav,images/IISc_VaaniProject_GENERIC_0045.jpg,a group of people standing outside of a building., and the tea is ready to be served and the food is ready to be served.,0.0673466026782989, and the food was very good in front of the shop,0.121025264263153, There is a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice and a bowl of rice,0.0266132205724716, and there is a sheet on the roof of the hut and there is a lot of soil in front of the shop.,0.1807533651590347," There is a hut, a sheet and a lot of mud in front of the shop.",0.1956155449151992
audios/IISc_VaaniProject_S_Bihar_Gopalganj_108132_11391473_BHGGTO_365690_131_6683.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00809.jpg,a tall electricity pylon with a pink sky in the background., This is a very big tower and it can be used to make a lot of cheese.,0.2488522678613662, This is a very big tower and connects all the things,0.2896956503391266, This is a big tower and connects many things.,0.3110318183898926, This is a big tower and it connects many things.,0.2999459207057953, This is a big tower and it connects many things.,0.2999458909034729
audios/IISc_VaaniProject_S_Bihar_Gopalganj_111410_11575820_KTDKAOTHER_277440_8_5804.wav,images/IISc_VaaniProject_GENERIC_0661.jpg,a table full of different vegetables and fruits., I will take care of all the ingredients. I will keep them in the fridge.,0.1607175022363662, keep your feet on the floor,0.0854936316609382, This is the shop of vegetables that Uncle is selling. We will keep onions and capsicum.,0.4429344534873962, I have a vegetable shop where my uncle and sons live. I have onions and capsicum.,0.479723185300827," There is a vegetable shop where we keep onions, capsicum, etc.",0.4438470602035522
audios/IISc_VaaniProject_S_Bihar_Gopalganj_118678_12243886_BHGGAC_363415_23_8948.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00275.jpg,a typical house in the area," Here we have a screen bar, a image, which is shown in the screen.",0.0142110083252191," Here, in front of us, there is a screen on a screen, which is visible in a large house.",0.4592467844486236," Here, we can see an image on the screen in front of us, in which a big house is visible.",0.5077897906303406," Here, we can see an image on the screen in front of us in which a big house is visible.",0.519160807132721," Here, we can see an image on the screen in front of us, in which a big house is visible.",0.5077899098396301
audios/IISc_VaaniProject_S_Bihar_Gopalganj_114065_11811388_BHGGPL_364896_5497_11286.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00156.jpg,two jeeps parked in front of a building.," and some pears are also visible here, as well as also visible here, small small pears are also visible here",0.0989979356527328," and also seeing some trees, the sky also also seeing small trees also",0.1274291574954986," I can see some trees, sky, small rocks.",0.0852637439966201," And some trees are visible, sky is visible, small trees are visible.",0.1531902700662613," and some trees are visible, the sky is visible, small trees are visible.",0.1495705693960189
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106349_11380103_BHGGFN_363939_0_11238.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00037.jpg,a red brick wall with people standing on it.," I am going to tell you that in the next video, I will be giving you a lot of love.",-0.0231157448142766, There are lots of lugs in the water and there are lots of lugs in the water.,0.0441864319145679," These are the nubles for washing hands. They have red spots, water rashes and small plants.",0.0914575159549713, There are small plants and plants around the pond where water is being poured.,0.0705216974020004," This is a tap for washing hands. It has lights, water is flowing and small plants are planted next to it.",0.1269064843654632
audios/IISc_VaaniProject_S_Bihar_Gopalganj_113123_11692128_BHGGFIM_363888_7325_17427.wav,images/IISc_VaaniProject_GENERIC_1289.jpg,a busy fish market in the city," The water is very thick, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry, it is very dry,",0.0525595508515834, The water is getting less and the cycle is getting worse. The car is showing here. The sun is showing here. The house is showing here. The lighting is showing here. The bus is showing here.,0.2091725170612335," There are lots of water, bicycles and cars are visible. There is a big house in front of us, there is a lighting pole and a light bulb.",0.2503993213176727," water is full, you can see the potholes, cycles, cars, and right in front of you, you can see a big house, a lighting pole, you can see the electric bulbs.",0.118722952902317," water is filled, you can see the poles, the bicycles, the cars and in front of you, you can see a big house, you can see the lighting pole, you can see the light bulbs",0.1112753897905349
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106324_11338375_BHARCH_352210_12944_16267.wav,images/IISc_VaaniProject_GENERIC_1180.jpg,the wedding ceremony was held., And this is very good to decorate the cake.,0.2287267297506332, and this is very good how to decorate it,0.1809142231941223, and this is decorated very nicely,0.2462551444768905, and it has been decorated very nicely.,0.2319011092185974, and it has been decorated very nicely,0.2318473756313324
audios/IISc_VaaniProject_S_Bihar_Gopalganj_110309_11502189_BHGGTE_365529_143_8386.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00125.jpg,a pink pagoda with a pink dome on top, The third thing is the body which is made of rubber. The body is made of rubber.,0.0721931010484695, This is a thermic temple which is made of gundab gundab gundab gundab gundab gundab on a small piece of stone.,0.3936587870121002, There is a small religious temple on which a small speaker is made.,0.340228259563446, There is a small religious temple on which Gundabgumbad is made. There is a small speaker on the Gundabgumbad.,0.264295369386673, there is a small religious temple on which there is a gundap gumbad there is a small speaker on the gundap gumbad,0.2910511493682861
audios/IISc_VaaniProject_S_Bihar_Gopalganj_105577_11391285_BHGGTO_365707_8_10595.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00326.jpg,a city is a city with many buildings and a city., This is a very good place to make a good house. It is also a place where the house is very good. It is also a place where the rest of the houses are also closed. And the rest of the houses are also closed.,0.3041377067565918, This is a very old house made from houses. There are many houses made from red and yellow. The sky is also visible.,0.2816721796989441, This is a place made of many houses with many colors and colors.,0.3585571050643921, These are the buildings of many houses with many colored and lighted poles. The sky is visible from here.,0.3401152491569519, These are houses made of different colors and with different lights.,0.2353044152259826
audios/IISc_VaaniProject_S_Bihar_Gopalganj_121706_12368141_TGNLBUPS_203806_12161_19041.wav,images/IISc_VaaniProject_GENERIC_0737.jpg,relief depicting the life of person," If you are watching the video, please check the description box below.",0.2046036273241043," If you are looking for something, you can see the design of the vehicle.",0.1973949372768402," Women were sitting here, if they could see anything, they could see a lot of wood.",0.1693852096796035, Women are sitting on the ground. You can see women standing on the ground. It is made with a lot of design. You can see some wood on the ground.,0.1919577717781067," Women are sitting here. If you see women standing, it is made with a lot of design. It can be seen as some wood below.",0.1297526657581329
audios/IISc_VaaniProject_S_Bihar_Gopalganj_115064_11800547_BHGGOTHER_365009_0_8559.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00460.jpg,a tree in the middle of a road," Here, I have seen one temple in the temple, which is a temple in the old area.",0.0557867512106895," Here, I have shown you a picture of the river, which is filled with water from the river.",0.1882825195789337, Here is a picture of the area filled with dirty water.,0.2107778936624527, Here I have a picture in front of me in which the whole area is filled with dirty water.,0.1887557953596115, Here I have shown a picture in which the whole area is filled with dirty water.,0.1455686837434768
audios/IISc_VaaniProject_S_Bihar_Gopalganj_110202_11512351_BHARBO_351966_64_6144.wav,images/IISc_VaaniProject_GENERIC_1109.jpg,a man standing on a boat," Here, there is a big car, which has been taken to the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car, in the car,",-0.018103789538145, I have also seen a picture of a car standing on the corner of the building,0.1248875483870506, There is a person standing here who has clicked a photo in the name of standing on the side of the street.,0.2972449064254761, There is a person standing here who has clicked a photo on the boat.,0.6500398516654968, There is a person standing here who has clicked a photo of the boat.,0.6509045362472534
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106348_11365984_KTCMMQ_181102_8715_17873.wav,images/IISc_VaaniProject_GENERIC_0157.jpg,a group of people sitting on a red carpet in a mosque., I am going to get some tea.,0.0666917264461517, They are getting late for the sweets.,0.007197281345725, It's getting wet and the lights are on.,0.1253158152103424, The lights are on,0.1485870629549026, There are lights and tiles on the floor.,0.2471062690019607
audios/IISc_VaaniProject_S_Bihar_Gopalganj_110202_11507682_KTDHTHP_172663_0_13887.wav,images/IISc_VaaniProject_GENERIC_0548.jpg,the flag flies at the entrance., All the good things are going on here. All the good things are going on here. All the good things are going on here. All the good things are going on here. All the good things are going on here.,0.1262677758932113, All the good things here are the good things. The good things here are the good things here. The good things here are the good things here. The good things here are the good things here. The good things here are the good things here.,0.0839202925562858," All the best from here. This is our country's tradition. There is a tree here, two children are doing the tradition.",0.1335065364837646," From all the places, the flag is beautiful. This is our national flag. There is a tree here, which is greeting the flag.",0.4546009600162506, We are the flag of our country. We are the flag of our country. There is a tree here and two children who are waving the flag.,0.4148142039775848
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106300_11337230_BHGGGY_364049_0_9402.wav,images/IISc_VaaniProject_GENERIC_1203.jpg,"person, who has been working out in the gym, is now training for the first time", One gem is in the same gem. One is in the same gem. One is in the same gem. One is in the same gem. One is in the same gem. One is in the same gem. One is in the same gem. One is in the same gem. One is in the same gem. One is in the same gem. One is in the same gem. One is in the same gem. One is in the same gem. One is in the,0.1360077559947967, There is a gym bar in that gym bar. We are taking selfies with our mobile.,0.3565740883350372, There is a gym bar here. A boy is standing in that gym bar. He is taking a selfie with his mobile.,0.4275661110877991, There is a boy standing in the gym bar. He is taking a selfie from his phone.,0.4351852238178253, There is a gym bar and a boy is standing there. He is taking a selfie with his mobile.,0.4130878448486328
audios/IISc_VaaniProject_S_Bihar_Gopalganj_113078_11643915_BHGGMO_364595_8_12000.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00490.jpg,a building with a lot of trees and a wall, This is a medium-sized dish. I have been hungry for some time. I have been hungry for some time. I have been hungry for some time. I have been hungry for some time. I have been hungry for some time. I have been hungry for some time. I have been hungry for some time. I have been hungry for some time. I have been hungry for some time. I have been hungry for some time. I have been hungry for some time.,0.0485020838677883, This is a temple which has been built on some trees and has been planted on the ground.,0.5122572183609009, This is a field where some trees have dried up. There are many trees on the ground.,0.4734135568141937, This looks like a plain with some trees and some of them have dried up. There are many wooden pieces on the ground.,0.4274452328681946, This looks like a field with some trees which have dried up. There are many wood pieces on the ground.,0.4631814956665039
audios/IISc_VaaniProject_S_Bihar_Gopalganj_121537_12304119_BHGGOTHER_364350_12886_21260.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00512.jpg,a small building with a bike parked in front of it., I am very happy to see this in the video.,0.0730951279401779, This is a very good product for a particular motor,0.0830942690372467, 2 wheels look good and here is a motorcycle wheel which looks good and here is a tree,0.2279210537672042," There are two wheels in this, which look very good. There is a motorcycle wheel which looks very good. And here is a tree.",0.2973174750804901," It has two windows, which look very good. And here is a motorcycle load, which looks very good. And here is a tree.",0.3784618079662323
audios/IISc_VaaniProject_S_Bihar_Gopalganj_118716_12452485_CGBTDAF_251594_0_6275.wav,images/IISc_VaaniProject_GENERIC_0030.jpg,a parade of traditional costumes, I hope everyone will like this video.,0.0308482721447944," Hello everyone, in this picture we have found out that this is a rally pick",0.1781203597784042," Hello everyone, from this pic we can see that this is a rally pic",0.2322144210338592," Hello everyone, from this pic we can see that this is a rally pic",0.2322143018245697," Hello everyone, from this pic we can see that this is a rally's pic",0.2280807644128799
audios/IISc_VaaniProject_S_Bihar_Gopalganj_117799_12254286_BHGGPP_364962_0_6755.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_01004.jpg,a car parked in front of a gas station., I will use red red qs for making white color blue color. I will add 1 petal.,-0.0283924266695976," on the road, there is a window on the road and a white color blue color on the troll",0.2805955111980438," There is a bungalow on the road, white color and blue color Along with it, there is a petrol pump",0.3894894421100616, There is a road and a bungalow of white and blue color. Along with that there is a petrol pump.,0.3784798085689544," There is a road, a bungalow of white and blue color, along with a petrol pump.",0.3506243228912353
audios/IISc_VaaniProject_S_Bihar_Gopalganj_107830_11392351_BHFO_134910_6865_17543.wav,images/IISc_VaaniProject_GENERIC_0770.jpg,a factory with a machine in it and people standing around., The door is closing and the light is getting dark.,0.1588837057352066, The lights are getting dark and the people are standing here and the people are standing here.,0.4206661283969879, The light is very bright and there are some people standing here.,0.4588269293308258, The lamp is on and the light is visible. There are many garlands here. Some people are standing here and offering offerings.,0.2747954130172729, There is a lamp and there is a lot of garland here. Some people are standing here and the offertory is kept.,0.32389697432518
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106324_11337956_BHARBO_351963_0_6144.wav,images/IISc_VaaniProject_GENERIC_1228.jpg,a group of people standing on a rock by the river., I am looking at the third and third and third of the other people,0.1045827344059944, This is a river where three people are going inside.,0.5242128968238831, This is a river where three aunty people are going inside the river.,0.4720648229122162, This is a river where three aunts are going inside.,0.3782302141189575, This is a river where three aunties are going inside.,0.3852178454399109
audios/IISc_VaaniProject_S_Bihar_Gopalganj_107842_11538504_BHGGTHP_365664_0_6933.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00103.jpg,a child in a pink shirt standing next to a ferris wheel., This is a place where there is a beautiful place. There are a lot of beautiful beautiful places.,-0.0012622885406017, This is a place where a male is located. There are many big animals.,0.0216376166790723, This is a place where a mill has been installed. There are many big swings there.,0.1340177059173584, This is a place where a fair is held. There are huge swings there.,0.2019804120063781, This is a place where a fair is being held. There are huge swings.,0.1958564072847366
audios/IISc_VaaniProject_S_Bihar_Gopalganj_109628_11560148_BHGGHEC_364200_3_4811.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00504.jpg,a sidewalk with a cat walking down it.," This is a hospital type. Here, we have to use this method.",0.0573507882654666, A hospital type is coming here.,0.1078189462423324, This is a hospital type hospital,0.1169170662760734, This looks like a hospital. This is a government hospital.,0.1675509810447693, It looks like a hospital. There is a government hospital here.,0.1638963520526886
audios/IISc_VaaniProject_S_Bihar_Gopalganj_121360_12259184_BHGGML_364445_12199_17468.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00163.jpg,a store front with lights and a sign., The new Jens is good and the only thing is better.,-0.0142726451158523, The Jansk is also good and the cake is ready.,0.1725560575723648, There is a JNS downstairs too. It's good. And there is a man sitting.,0.2211949676275253, There is a Jains' house downstairs. It's good. And there is a man sitting there.,0.1961922645568847, There is a James downstairs too. It's nice. And there is a guy sitting there.,0.1832504868507385
audios/IISc_VaaniProject_S_Bihar_Gopalganj_108295_11584000_BHGGAC_363398_47_5712.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00370.jpg,a house in the countryside, This is the house and the house is filled with the colour of the house.,0.5030514001846313, This house is half-cooked and half-cooked.,0.4541557133197784, This is the house and half of the white color is white,0.3370542824268341, This is the house and it is half painted white.,0.3657969832420349, This is the house and it is half painted white.,0.3657969534397125
audios/IISc_VaaniProject_S_Bihar_Gopalganj_119424_12000647_BHGGPL_364861_312_10670.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00210.jpg,a parking lot with cars parked in front of it.," We have a car in the car, car and a car in the car. We have a car in the car, bike and a car in the car.",0.4296959340572357, The car is very good.,0.4091314673423767, you can see a lot of cars and bikes,0.5040003061294556, You can see that there is a car in front of us.,0.5692612528800964, You can see a car is parked here and there are balloons on the car. You can see how many cars are there and bikes are also there.,0.5318676829338074
audios/IISc_VaaniProject_S_Bihar_Gopalganj_109110_11450947_BHGGME_364662_9869_11472.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00474.jpg,the floor of the museum, Light before the tea,0.0594488456845283, Lightly apply the gel,-0.0159247871488332, Light was very good.,0.1284814924001693, light is also very good,0.1063689962029457, Light is also good,0.0930710881948471
audios/IISc_VaaniProject_S_Bihar_Gopalganj_109605_11521241_BHARCH_352202_0_5451.wav,images/IISc_VaaniProject_GENERIC_1296.jpg,a man stands in front of a crowd of people., This is the church. There are many people here.,0.2429712265729904," This is a church, there are many people standing here.",0.4004766941070556," This is a church, there are many people standing here",0.4151399731636047, This is a church where many people have stood.,0.3799562454223633," This is a church, there are many people standing here.",0.4004766643047333
audios/IISc_VaaniProject_S_Bihar_Gopalganj_108261_11393555_BHJHWP_16421_8_8029.wav,images/IISc_VaaniProject_GENERIC_1058.jpg,a water park with a slide and slide., I am not a fan of the people who are playing with me.,-0.039671316742897, This is a green and yellow color.,0.1345332413911819," This is a ming pool made of green, yellow and white.",0.2971253395080566," The pool is made of green, yellow and blue and white.",0.325296014547348, This is a swimming pool made of green and yellow and blue and white fissile.,0.3327518701553345
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106290_11318325_BHGGOTHER_365281_8420_19437.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00957.jpg,a street with motorcycles parked in front of a building., I have bought a cup of coffee and I have bought a cup of coffee and I have bought a cup of coffee and I have bought a cup of coffee and I have bought a cup of coffee and I have bought a cup of coffee and I have bought a cup of coffee and I have bought a cup of coffee and I have bought a cup of coffee and I have bought a cup of coffee and I have bought a cup of coffee and I have bought a cup of coffee and,0.0334186181426048, There are many different types of tomatoes and tomatoes.,0.1058556735515594," I am standing in front of a shop with two pillars. There is a path to go inside which is a cooking path. Today, there is a shop.",0.357449859380722, There are many shops in this area.,0.1772430092096328, There are many shops in this area,0.1710349023342132
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106557_11335489_CGKDBO_280051_8_7439.wav,images/IISc_VaaniProject_GENERIC_0542.jpg,a man on a small boat in the middle of the water., This is a very beautiful place where the blue water is flowing from the water.,0.2435885071754455," This is a long and wide sea of sand, where blue skies are watered.",0.2393423914909362, This is a long and large sea peak where blue sky and blue water are.,0.2703586220741272, This is a long and big sea peak where blue sky and blue water are present.,0.2877286672592163, This is a long and wide sea peak where blue sky and blue water are present.,0.2689501643180847
audios/IISc_VaaniProject_S_Bihar_Gopalganj_104779_11300217_BHGGME_364688_7802_18015.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00577.jpg,a display of ancient artifacts, The food is also a portion of the murti and it is also very good here. The food is very beautiful.,0.147284984588623, There is also a wall of Buddha's head and a lot of walls here which are very beautiful.,0.3251347541809082, There are also statues of Buddha and many other statues here which are looking very beautiful.,0.3880507051944732, Buddha's statue is also here. There are many other statues here which are looking very beautiful.,0.3781941533088684, Buddha's head is also here and there are many other statues which are looking very beautiful.,0.3431598246097564
audios/IISc_VaaniProject_S_Bihar_Gopalganj_115033_11791039_BHGGOTHER_364926_12504_18123.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00825.jpg,a house in the countryside, One of the houses of the house is orange and this is the poster,0.3524262309074402, One house is a rainbow orange and the other is a poster.,0.3521873950958252, There is a home color orange and there is a poster on it.,0.1956406384706497, A house is orange and there are posters on it.,0.3739983141422272, A house is orange and there are posters on it.,0.3739983141422272
audios/IISc_VaaniProject_S_Bihar_Gopalganj_90676_10700894_BHGGTA_365505_8_5359.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00294.jpg,the car is parked in the driveway.," In this way, we have seen two cards and we have seen the gamla.",-0.0191826298832893," In this way, we are showing two cards and a gum.",-0.0043882317841053," In this way, we can see two cars and the car is showing the car's wheels.",0.3467946648597717, You can see two cars and two camels in the picture.,0.2193792015314102," In this way, two cars and pots are visible.",0.2515388131141662
audios/IISc_VaaniProject_S_Bihar_Gopalganj_109605_11522407_CGBTBR_176163_398_7358.wav,images/IISc_VaaniProject_GENERIC_0315.jpg,a display of statues inside a temple.," This is a manly man, now he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a man, he is a",0.0078388294205069," This is a temple, here is the sign of the Buddha's death.",0.4931137263774872, This is a temple with Sai Baba's statue and God's statue.,0.6257096529006958, This is a temple where Sai Baba's idol is kept.,0.4784745275974273, This is a temple where the idol of Sai Baba is kept.,0.4942788481712341
audios/IISc_VaaniProject_S_Bihar_Gopalganj_107733_11990791_BHGGOTHER_364648_3957_13086.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00660.jpg,a city is a village located., And here is a temple and this is a small temple. It is a small temple. It is a road. It is walking in the road.,0.2963054180145263, This is a temple and this small temple is made of multi type. This is road and this is the road.,0.2571467161178589, There is a small temple here and a small temple is built here. There is a road and people are walking on it.,0.3225234448909759, There is a small temple here and a small statue is made here. People are walking on the road here.,0.2454623579978943, There is a temple and small idol made here.,0.2885474562644958
audios/IISc_VaaniProject_S_Bihar_Gopalganj_107900_11381090_BHGGGT_364007_9834_18951.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00954.jpg,a gated entrance to a house, This is a beautiful field and a car is looking at the inside. The floating color is very beautiful and the bottom is made of empty flower.,0.2911631166934967, There is a big pile of mud and a stone is visible. The floating below is made of a particular color and the floor of the building is made of a committee.,0.2881120145320892, There is a big tree and a card is looking at it. The floor is made of pad and floor is made of mud.,0.2601368129253387, There is a big tree and a car is seen. The floor is red and the floor is made of soil.,0.2420852184295654, There is a big tree and a car is seen. The floor below is red and the floor outside is made of mud.,0.1819515228271484
audios/IISc_VaaniProject_S_Bihar_Gopalganj_108295_11591283_BHGGBU_363593_8422_17962.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00523.jpg,a bus stuck in mud, The color of the color is different and the color of the cake is also different.,-0.0321837700903415, This is a black color tire and this is a black color tire and this is a black color tire and this is a black color tire and this is a black color tire and this is a black color tire and this is a black color tire and this is a black color tire and this is a black color tire and this is a black color tire and this is a black color tire and this is a black color tire and this is a black color tire and this is a black color,0.0990827828645706, This is a black tire and it is on the side of the road. And there are white glass in it.,0.2353092730045318, black tyres and white mirrors,0.0775284618139267, Black coloured tyres and white coloured mirrors.,0.1347155272960662
audios/IISc_VaaniProject_S_Bihar_Gopalganj_111005_11543621_TGKME_83083_8_7936.wav,images/IISc_VaaniProject_GENERIC_0779.jpg,the temple is located in the center of the city., You can see the temple of the temple. You can see the temple of the temple of the temple.,0.6171890497207642, You can see the color of the green and orange in the temple.,0.4959830641746521," Here you can see the temple, the color is white, yellow, green and orange. Here you can see the statues.",0.5548827052116394," Here you can see the temple, which is white, yellow, green and orange. Here you can see the statues.",0.5549535751342773, Here you can see the temple which is in bright yellow green and orange color. You can see the statues here.,0.5680575370788574
audios/IISc_VaaniProject_S_Bihar_Gopalganj_108490_11460263_UPVNTHP_214037_6524_19963.wav,images/IISc_VaaniProject_GENERIC_0912.jpg,a park with a lot of people sitting on the grass.," They are not very good at the water, but they are not very good at the water. They are not very good at the water. They are not very good at the water. They are not very good at the water. They are not very good at the water. They are not very good at the water. They are not very good at the water. They are not very good at the water. They are not very good at the water. They are not very good",0.0413930565118789, There are some people who are stuck in the tree. They are sitting in the middle of the tree. They are sitting in the middle of the tree. The tree is also visible. The sky is also visible.,0.3051232993602752," There are some people sitting under the tree and there is a path in the middle. If we look at the back, there are light stars. We can see the light stars and the sky.",0.2510789334774017," There are some trees and people sitting under them. There is a path in the middle. If you look at the back, there are some electric wires. You can see the electric wires, the sky and some buildings.",0.344119131565094," There are trees and people sitting under the trees. There is a path in the middle. There are electric wires in the back. You can see the electric wires, the sky and some buildings.",0.3772732317447662
audios/IISc_VaaniProject_S_Bihar_Gopalganj_112006_11592727_BHGGTE_365548_2_4620.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00502.jpg,a temple inside the temple," Add 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder, 1 tsp of turmeric powder",-0.0802841931581497, We will keep the mould in the middle of the mould and then remove the red colour.,0.0718419402837753, There is a temple inside which is made of red cloth,0.7052451968193054, Inside the temple there is a red cloth that is worn by the people.,0.6584679484367371, There is a temple inside the temple and there is a statue inside the temple which is wearing a necklace and red cloth.,0.7103245258331299
audios/IISc_VaaniProject_S_Bihar_Gopalganj_104371_11223037_BHGGTE_365531_7200_20453.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00831.jpg,a small temple in the streets, 1.5-2 kg of sugar,0.0237202234566211, The temple is made of four types of houses and two pegs are also made of. The temple is made of a small stone in the side of the temple.,0.5280473232269287, There are four houses and two trees on the side of the temple.,0.5574756860733032, There are houses and trees around the temple. There is a small plant on the side of the temple.,0.611831545829773, There are two houses on all sides of the temple and there are two trees on both sides of the temple. There is a small plant on the side of the temple.,0.5724576711654663
audios/IISc_VaaniProject_S_Bihar_Gopalganj_116272_11846553_BHGGFN_363952_532_5640.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00607.jpg,water spraying from a bridge, This is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one that is the one,-0.040291778743267, This is a wall behind which there is a wall,0.0281667914241552," This picture is of a hawk, which has a...",0.0050885598175227," This is a picture of a buffalo, behind which there is a",0.0204290952533483," This picture is of a banyan tree, behind which there is a",-0.0374386794865131
audios/IISc_VaaniProject_S_Bihar_Gopalganj_110462_11514445_BHGGGY_364045_0_10584.wav,images/IISc_VaaniProject_GENERIC_1238.jpg,a boy at the gym with a barbell, Today I am making a party. I am going to the party. I am very hungry. I am very hungry.,0.0503535829484462, Today we are making a potty which is very heavy and it is getting heavy.,0.0778480693697929, This man is making a body and is lifting heavy weight. He is also showing heavy weight.,0.3780890703201294, This man is making his body after going to the gym. He is lifting heavy weights. You can see that too. He is lifting heavy weights.,0.5673065185546875, This man is lifting heavy weights in gym.,0.5907113552093506
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106720_11323369_BHGGPC_364848_8_11600.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00695.jpg,a city for sale property., You can see the green color of the green color of the green color of the brown color.,-0.0044820178300142," You can see the house here. The color of the house is brown, green color is red, you can see the design of the house.",0.214158147573471," you can see the house here, you can see the house color, it is of brown color, it is of cream color, it is of green color, it is of red color, you can see the design",0.1649675965309143," Here you can see the house. The color of the house is brown, cream, green and red.",0.1836842149496078," You can see the house here. You can see the house color. Brown color, cream color, green color, red color. You can see the design here.",0.1913967430591583
audios/IISc_VaaniProject_S_Bihar_Gopalganj_113073_11651560_TGKBK_92824_413_7542.wav,images/IISc_VaaniProject_GENERIC_0839.jpg,a computer desk with a computer and a keyboard.," We are in the same place, we are in the same place. The laptop is here.",0.448485255241394, I am also working in the same university.,0.0780444741249084, I have office here and I am working with 3 people on laptops.,0.4771552681922912, This is my office and three people are working together on laptops.,0.5500506162643433, There is an office and 3 people are working together on laptops.,0.5653976798057556
audios/IISc_VaaniProject_S_Bihar_Gopalganj_105060_11904599_BHGGOTHER_363919_11350_17363.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00588.jpg,a dirt path through a forest with trees and a fence.," I am not going to go to the beach, but I am going to go to the beach.",0.0656396001577377, I think it's better to have a better life.,0.0096320426091551, I am very happy to see that they are doing something very different in their lives.,-0.0383338034152984, and we can see some cars in front of us.,0.1030229479074478, and there are some cars parked in front of us.,0.1238011941313743
